annee;mois;puissance;type;consommation
2023;12;200000.0;Equipements médicaux;0.0
2020;1;2000.0;Equipements de cuisine;52.05311698722144
2021;1;2000.0;Equipements de cuisine;51.84190426621009
2023;1;2000.0;Equipements de cuisine;53.734647203326965
2024;1;2000.0;Equipements de cuisine;50.46666666666667
2020;2;2000.0;Equipements de cuisine;46.02196500310325
2021;2;2000.0;Equipements de cuisine;49.730583075585294
2023;2;2000.0;Equipements de cuisine;44.5664065204875
2024;2;2000.0;Equipements de cuisine;47.13333333333334
2020;3;2000.0;Equipements de cuisine;47.805244210682886
2021;3;2000.0;Equipements de cuisine;50.84914184076772
2023;3;2000.0;Equipements de cuisine;49.554666903976226
2024;3;2000.0;Equipements de cuisine;50.36666666666667
2020;4;2000.0;Equipements de cuisine;50.62256661261814
2021;4;2000.0;Equipements de cuisine;47.677734222154555
2023;4;2000.0;Equipements de cuisine;53.556414994248485
2024;4;2000.0;Equipements de cuisine;49.96666666666667
2020;5;2000.0;Equipements de cuisine;49.9333125463122
2021;5;2000.0;Equipements de cuisine;52.37795197403527
2023;5;2000.0;Equipements de cuisine;48.83629081772014
2024;5;2000.0;Equipements de cuisine;50.19999999999999
2020;6;2000.0;Equipements de cuisine;50.48431603472849
2021;6;2000.0;Equipements de cuisine;53.235680401459504
2023;6;2000.0;Equipements de cuisine;44.62327829115029
2024;6;2000.0;Equipements de cuisine;48.966666666666676
2020;7;2000.0;Equipements de cuisine;0.0
2021;7;2000.0;Equipements de cuisine;0.0
2023;7;2000.0;Equipements de cuisine;0.0
2020;8;2000.0;Equipements de cuisine;0.0
2021;8;2000.0;Equipements de cuisine;0.0
2023;8;2000.0;Equipements de cuisine;0.0
2020;9;2000.0;Equipements de cuisine;0.0
2021;9;2000.0;Equipements de cuisine;0.0
2023;9;2000.0;Equipements de cuisine;0.0
2020;10;2000.0;Equipements de cuisine;0.0
2021;10;2000.0;Equipements de cuisine;0.0
2023;10;2000.0;Equipements de cuisine;0.0
2020;11;2000.0;Equipements de cuisine;0.0
2021;11;2000.0;Equipements de cuisine;0.0
2023;11;2000.0;Equipements de cuisine;0.0
2020;12;2000.0;Equipements de cuisine;0.0
2021;12;2000.0;Equipements de cuisine;0.0
2023;12;2000.0;Equipements de cuisine;0.0
2020;1;2998.0;Equipements de cuisine;82.9280605198723
2021;1;2998.0;Equipements de cuisine;73.8661893924271
2023;1;2998.0;Equipements de cuisine;70.29270067137978
2024;1;2998.0;Equipements de cuisine;75.64953333333327
2020;2;2998.0;Equipements de cuisine;63.66605626557362
2021;2;2998.0;Equipements de cuisine;71.67817180009811
2023;2;2998.0;Equipements de cuisine;64.859852577781
2024;2;2998.0;Equipements de cuisine;70.65286666666663
2020;3;2998.0;Equipements de cuisine;71.6907375946839
2021;3;2998.0;Equipements de cuisine;69.37522195999314
2023;3;2998.0;Equipements de cuisine;76.2218552482058
2024;3;2998.0;Equipements de cuisine;75.4996333333333
2020;4;2998.0;Equipements de cuisine;71.04828128374753
2021;4;2998.0;Equipements de cuisine;69.74602977850857
2023;4;2998.0;Equipements de cuisine;71.90973233728178
2024;4;2998.0;Equipements de cuisine;74.90003333333327
2020;5;2998.0;Equipements de cuisine;69.25330264028544
2021;5;2998.0;Equipements de cuisine;74.50128828620859
2023;5;2998.0;Equipements de cuisine;82.29478132937646
2024;5;2998.0;Equipements de cuisine;75.24979999999995
2020;6;2998.0;Equipements de cuisine;73.54955205461204
2021;6;2998.0;Equipements de cuisine;67.06697904809776
2023;6;2998.0;Equipements de cuisine;77.46507356736112
2024;6;2998.0;Equipements de cuisine;73.4010333333333
2020;7;2998.0;Equipements de cuisine;0.0
2021;7;2998.0;Equipements de cuisine;0.0
2023;7;2998.0;Equipements de cuisine;0.0
2020;8;2998.0;Equipements de cuisine;0.0
2021;8;2998.0;Equipements de cuisine;0.0
2023;8;2998.0;Equipements de cuisine;0.0
2020;9;2998.0;Equipements de cuisine;0.0
2021;9;2998.0;Equipements de cuisine;0.0
2023;9;2998.0;Equipements de cuisine;0.0
2020;10;2998.0;Equipements de cuisine;0.0
2021;10;2998.0;Equipements de cuisine;0.0
2023;10;2998.0;Equipements de cuisine;0.0
2020;11;2998.0;Equipements de cuisine;0.0
2021;11;2998.0;Equipements de cuisine;0.0
2023;11;2998.0;Equipements de cuisine;0.0
2020;12;2998.0;Equipements de cuisine;0.0
2021;12;2998.0;Equipements de cuisine;0.0
2023;12;2998.0;Equipements de cuisine;0.0
2020;1;4000.0;Equipements de cuisine;99.92670448638374
2021;1;4000.0;Equipements de cuisine;92.78382524340934
2023;1;4000.0;Equipements de cuisine;93.70274582089392
2024;1;4000.0;Equipements de cuisine;100.93333333333334
2020;2;4000.0;Equipements de cuisine;99.10881585018495
2021;2;4000.0;Equipements de cuisine;87.40283352461809
2023;2;4000.0;Equipements de cuisine;94.86883073178086
2024;2;4000.0;Equipements de cuisine;94.26666666666668
2020;3;4000.0;Equipements de cuisine;93.64204467168524
2021;3;4000.0;Equipements de cuisine;103.58633352364458
2023;3;4000.0;Equipements de cuisine;90.8965718328932
2024;3;4000.0;Equipements de cuisine;100.73333333333333
2020;4;4000.0;Equipements de cuisine;100.28782553430399
2021;4;4000.0;Equipements de cuisine;105.21835661030194
2023;4;4000.0;Equipements de cuisine;92.17562955530326
2024;4;4000.0;Equipements de cuisine;99.93333333333334
2020;5;4000.0;Equipements de cuisine;91.8564311118678
2021;5;4000.0;Equipements de cuisine;100.975476217849
2023;5;4000.0;Equipements de cuisine;103.4594737587648
2024;5;4000.0;Equipements de cuisine;100.39999999999998
2020;6;4000.0;Equipements de cuisine;106.95039974424371
2021;6;4000.0;Equipements de cuisine;93.76373487617684
2023;6;4000.0;Equipements de cuisine;100.16703583074658
2024;6;4000.0;Equipements de cuisine;97.93333333333335
2020;7;4000.0;Equipements de cuisine;0.0
2021;7;4000.0;Equipements de cuisine;0.0
2023;7;4000.0;Equipements de cuisine;0.0
2020;8;4000.0;Equipements de cuisine;0.0
2021;8;4000.0;Equipements de cuisine;0.0
2023;8;4000.0;Equipements de cuisine;0.0
2020;9;4000.0;Equipements de cuisine;0.0
2021;9;4000.0;Equipements de cuisine;0.0
2023;9;4000.0;Equipements de cuisine;0.0
2020;10;4000.0;Equipements de cuisine;0.0
2021;10;4000.0;Equipements de cuisine;0.0
2023;10;4000.0;Equipements de cuisine;0.0
2020;11;4000.0;Equipements de cuisine;0.0
2021;11;4000.0;Equipements de cuisine;0.0
2023;11;4000.0;Equipements de cuisine;0.0
2020;12;4000.0;Equipements de cuisine;0.0
2021;12;4000.0;Equipements de cuisine;0.0
2023;12;4000.0;Equipements de cuisine;0.0
2020;1;399.0;Réfrigérateurs et Congélateurs;9.140307438132238
2021;1;399.0;Réfrigérateurs et Congélateurs;10.69402544004387
2023;1;399.0;Réfrigérateurs et Congélateurs;10.201732505612181
2024;1;399.0;Réfrigérateurs et Congélateurs;10.06810000000001
2020;2;399.0;Réfrigérateurs et Congélateurs;9.045990366832841
2021;2;399.0;Réfrigérateurs et Congélateurs;9.745256989877344
2023;2;399.0;Réfrigérateurs et Congélateurs;9.629125965928221
2024;2;399.0;Réfrigérateurs et Congélateurs;9.403100000000004
2020;3;399.0;Réfrigérateurs et Congélateurs;9.403113375110296
2021;3;399.0;Réfrigérateurs et Congélateurs;10.188185433016667
2023;3;399.0;Réfrigérateurs et Congélateurs;10.038016680621434
2024;3;399.0;Réfrigérateurs et Congélateurs;10.048150000000007
2020;4;399.0;Réfrigérateurs et Congélateurs;10.894004565612613
2021;4;399.0;Réfrigérateurs et Congélateurs;10.944483911768621
2023;4;399.0;Réfrigérateurs et Congélateurs;9.383391117153614
2024;4;399.0;Réfrigérateurs et Congélateurs;9.968350000000006
2020;5;399.0;Réfrigérateurs et Congélateurs;10.414442377768582
2021;5;399.0;Réfrigérateurs et Congélateurs;10.038886372985875
2023;5;399.0;Réfrigérateurs et Congélateurs;10.33940394485803
2024;5;399.0;Réfrigérateurs et Congélateurs;10.014900000000008
2020;6;399.0;Réfrigérateurs et Congélateurs;9.904882328797203
2021;6;399.0;Réfrigérateurs et Congélateurs;10.439571667097445
2023;6;399.0;Réfrigérateurs et Congélateurs;10.600231946087051
2024;6;399.0;Réfrigérateurs et Congélateurs;9.768850000000006
2020;7;399.0;Réfrigérateurs et Congélateurs;0.0
2021;7;399.0;Réfrigérateurs et Congélateurs;0.0
2023;7;399.0;Réfrigérateurs et Congélateurs;0.0
2020;8;399.0;Réfrigérateurs et Congélateurs;0.0
2021;8;399.0;Réfrigérateurs et Congélateurs;0.0
2023;8;399.0;Réfrigérateurs et Congélateurs;0.0
2020;9;399.0;Réfrigérateurs et Congélateurs;0.0
2021;9;399.0;Réfrigérateurs et Congélateurs;0.0
2023;9;399.0;Réfrigérateurs et Congélateurs;0.0
2020;10;399.0;Réfrigérateurs et Congélateurs;0.0
2021;10;399.0;Réfrigérateurs et Congélateurs;0.0
2023;10;399.0;Réfrigérateurs et Congélateurs;0.0
2020;11;399.0;Réfrigérateurs et Congélateurs;0.0
2021;11;399.0;Réfrigérateurs et Congélateurs;0.0
2023;11;399.0;Réfrigérateurs et Congélateurs;0.0
2020;12;399.0;Réfrigérateurs et Congélateurs;0.0
2021;12;399.0;Réfrigérateurs et Congélateurs;0.0
2023;12;399.0;Réfrigérateurs et Congélateurs;0.0
2020;1;500.0;Réfrigérateurs et Congélateurs;13.39706560264931
2021;1;500.0;Réfrigérateurs et Congélateurs;13.731159839960402
2023;1;500.0;Réfrigérateurs et Congélateurs;12.287177657888396
2024;1;500.0;Réfrigérateurs et Congélateurs;12.616666666666667
2020;2;500.0;Réfrigérateurs et Congélateurs;11.250170080303892
2021;2;500.0;Réfrigérateurs et Congélateurs;11.96027090178474
2023;2;500.0;Réfrigérateurs et Congélateurs;11.087853032387516
2024;2;500.0;Réfrigérateurs et Congélateurs;11.783333333333335
2020;3;500.0;Réfrigérateurs et Congélateurs;13.519981809497914
2021;3;500.0;Réfrigérateurs et Congélateurs;12.429033616687335
2023;3;500.0;Réfrigérateurs et Congélateurs;13.370275973785839
2024;3;500.0;Réfrigérateurs et Congélateurs;12.591666666666667
2020;4;500.0;Réfrigérateurs et Congélateurs;13.500690545280598
2021;4;500.0;Réfrigérateurs et Congélateurs;11.58692655778888
2023;4;500.0;Réfrigérateurs et Congélateurs;11.807967560046448
2024;4;500.0;Réfrigérateurs et Congélateurs;12.491666666666667
2020;5;500.0;Réfrigérateurs et Congélateurs;11.616545353493654
2021;5;500.0;Réfrigérateurs et Congélateurs;13.129655568496789
2023;5;500.0;Réfrigérateurs et Congélateurs;13.58185150560901
2024;5;500.0;Réfrigérateurs et Congélateurs;12.549999999999997
2020;6;500.0;Réfrigérateurs et Congélateurs;11.380897499041641
2021;6;500.0;Réfrigérateurs et Congélateurs;11.866283717514019
2023;6;500.0;Réfrigérateurs et Congélateurs;12.183756877287632
2024;6;500.0;Réfrigérateurs et Congélateurs;12.241666666666669
2020;7;500.0;Réfrigérateurs et Congélateurs;0.0
2021;7;500.0;Réfrigérateurs et Congélateurs;0.0
2023;7;500.0;Réfrigérateurs et Congélateurs;0.0
2020;8;500.0;Réfrigérateurs et Congélateurs;0.0
2021;8;500.0;Réfrigérateurs et Congélateurs;0.0
2023;8;500.0;Réfrigérateurs et Congélateurs;0.0
2020;9;500.0;Réfrigérateurs et Congélateurs;0.0
2021;9;500.0;Réfrigérateurs et Congélateurs;0.0
2023;9;500.0;Réfrigérateurs et Congélateurs;0.0
2020;10;500.0;Réfrigérateurs et Congélateurs;0.0
2021;10;500.0;Réfrigérateurs et Congélateurs;0.0
2023;10;500.0;Réfrigérateurs et Congélateurs;0.0
2020;11;500.0;Réfrigérateurs et Congélateurs;0.0
2021;11;500.0;Réfrigérateurs et Congélateurs;0.0
2023;11;500.0;Réfrigérateurs et Congélateurs;0.0
2020;12;500.0;Réfrigérateurs et Congélateurs;0.0
2021;12;500.0;Réfrigérateurs et Congélateurs;0.0
2023;12;500.0;Réfrigérateurs et Congélateurs;0.0
2020;1;5000.0;Equipements de cuisine;124.71376678859511
2021;1;5000.0;Equipements de cuisine;125.35186564101302
2023;1;5000.0;Equipements de cuisine;136.52726113854516
2024;1;5000.0;Equipements de cuisine;126.16666666666659
2020;2;5000.0;Equipements de cuisine;108.8039164305782
2021;2;5000.0;Equipements de cuisine;129.37358436081485
2023;2;5000.0;Equipements de cuisine;112.18794096984873
2024;2;5000.0;Equipements de cuisine;117.83333333333327
2020;3;5000.0;Equipements de cuisine;128.18886202876192
2021;3;5000.0;Equipements de cuisine;132.85137981197974
2023;3;5000.0;Equipements de cuisine;117.40204729585412
2024;3;5000.0;Equipements de cuisine;125.91666666666654
2020;4;5000.0;Equipements de cuisine;128.64814965454568
2021;4;5000.0;Equipements de cuisine;127.84380855206724
2023;4;5000.0;Equipements de cuisine;122.92865910110187
2024;4;5000.0;Equipements de cuisine;124.91666666666656
2020;5;5000.0;Equipements de cuisine;130.12017253129287
2021;5;5000.0;Equipements de cuisine;134.35878537154554
2023;5;5000.0;Equipements de cuisine;122.0814655626028
2024;5;5000.0;Equipements de cuisine;125.49999999999987
2020;6;5000.0;Equipements de cuisine;122.21931666673109
2021;6;5000.0;Equipements de cuisine;110.22892050816974
2023;6;5000.0;Equipements de cuisine;126.80810805739986
2024;6;5000.0;Equipements de cuisine;122.41666666666654
2020;7;5000.0;Equipements de cuisine;0.0
2021;7;5000.0;Equipements de cuisine;0.0
2023;7;5000.0;Equipements de cuisine;0.0
2020;8;5000.0;Equipements de cuisine;0.0
2021;8;5000.0;Equipements de cuisine;0.0
2023;8;5000.0;Equipements de cuisine;0.0
2020;9;5000.0;Equipements de cuisine;0.0
2021;9;5000.0;Equipements de cuisine;0.0
2023;9;5000.0;Equipements de cuisine;0.0
2020;10;5000.0;Equipements de cuisine;0.0
2021;10;5000.0;Equipements de cuisine;0.0
2023;10;5000.0;Equipements de cuisine;0.0
2020;11;5000.0;Equipements de cuisine;0.0
2021;11;5000.0;Equipements de cuisine;0.0
2023;11;5000.0;Equipements de cuisine;0.0
2020;12;5000.0;Equipements de cuisine;0.0
2021;12;5000.0;Equipements de cuisine;0.0
2023;12;5000.0;Equipements de cuisine;0.0
2020;1;1000.0;Equipements de cuisine;24.60316854881881
2021;1;1000.0;Equipements de cuisine;22.852847620414387
2023;1;1000.0;Equipements de cuisine;26.496990764693674
2024;1;1000.0;Equipements de cuisine;25.383333333333326
2020;2;1000.0;Equipements de cuisine;21.92991976891153
2021;2;1000.0;Equipements de cuisine;24.973301957265434
2023;2;1000.0;Equipements de cuisine;24.95028305601568
2024;2;1000.0;Equipements de cuisine;23.46666666666668
2020;3;1000.0;Equipements de cuisine;23.00524099183179
2021;3;1000.0;Equipements de cuisine;27.52396105668723
2023;3;1000.0;Equipements de cuisine;25.954088531607212
2024;3;1000.0;Equipements de cuisine;25.200000000000006
2020;4;1000.0;Equipements de cuisine;22.92610267908286
2021;4;1000.0;Equipements de cuisine;25.176110003455832
2023;4;1000.0;Equipements de cuisine;25.95242703504921
2024;4;1000.0;Equipements de cuisine;24.133333333333336
2020;5;1000.0;Equipements de cuisine;25.18263759623077
2021;5;1000.0;Equipements de cuisine;24.615958966959727
2023;5;1000.0;Equipements de cuisine;25.036044526723078
2024;5;1000.0;Equipements de cuisine;25.71666666666667
2020;6;1000.0;Equipements de cuisine;23.128010080810995
2021;6;1000.0;Equipements de cuisine;22.86462339889553
2023;6;1000.0;Equipements de cuisine;22.70286867896885
2024;6;1000.0;Equipements de cuisine;24.46666666666667
2020;7;1000.0;Equipements de cuisine;0.0
2021;7;1000.0;Equipements de cuisine;0.0
2023;7;1000.0;Equipements de cuisine;0.0
2020;8;1000.0;Equipements de cuisine;0.0
2021;8;1000.0;Equipements de cuisine;0.0
2023;8;1000.0;Equipements de cuisine;0.0
2020;9;1000.0;Equipements de cuisine;0.0
2021;9;1000.0;Equipements de cuisine;0.0
2023;9;1000.0;Equipements de cuisine;0.0
2020;10;1000.0;Equipements de cuisine;0.0
2021;10;1000.0;Equipements de cuisine;0.0
2023;10;1000.0;Equipements de cuisine;0.0
2020;11;1000.0;Equipements de cuisine;0.0
2021;11;1000.0;Equipements de cuisine;0.0
2023;11;1000.0;Equipements de cuisine;0.0
2020;12;1000.0;Equipements de cuisine;0.0
2021;12;1000.0;Equipements de cuisine;0.0
2023;12;1000.0;Equipements de cuisine;0.0
2020;1;6000.0;Réfrigérateurs et Congélateurs;142.94032523388776
2021;1;6000.0;Réfrigérateurs et Congélateurs;144.6482310621214
2023;1;6000.0;Réfrigérateurs et Congélateurs;151.6601831950196
2024;1;6000.0;Réfrigérateurs et Congélateurs;149.89999999999984
2020;2;6000.0;Réfrigérateurs et Congélateurs;131.13558688813788
2021;2;6000.0;Réfrigérateurs et Congélateurs;154.5557360108459
2023;2;6000.0;Réfrigérateurs et Congélateurs;147.01888717493986
2024;2;6000.0;Réfrigérateurs et Congélateurs;142.5999999999999
2020;3;6000.0;Réfrigérateurs et Congélateurs;167.37741450895444
2021;3;6000.0;Réfrigérateurs et Congélateurs;159.2793862806771
2023;3;6000.0;Réfrigérateurs et Congélateurs;144.5645888573611
2024;3;6000.0;Réfrigérateurs et Congélateurs;152.39999999999984
2020;4;6000.0;Réfrigérateurs et Congélateurs;147.74081841988692
2021;4;6000.0;Réfrigérateurs et Congélateurs;157.01462404934534
2023;4;6000.0;Réfrigérateurs et Congélateurs;139.77021953299973
2024;4;6000.0;Réfrigérateurs et Congélateurs;148.4999999999999
2020;5;6000.0;Réfrigérateurs et Congélateurs;136.50050969428108
2021;5;6000.0;Réfrigérateurs et Congélateurs;145.05642589427765
2023;5;6000.0;Réfrigérateurs et Congélateurs;153.63101874409114
2024;5;6000.0;Réfrigérateurs et Congélateurs;150.89999999999986
2020;6;6000.0;Réfrigérateurs et Congélateurs;134.4123521149126
2021;6;6000.0;Réfrigérateurs et Congélateurs;151.29245800831598
2023;6;6000.0;Réfrigérateurs et Congélateurs;154.4467250329747
2024;6;6000.0;Réfrigérateurs et Congélateurs;148.59999999999982
2020;7;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;7;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;7;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;8;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;8;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;8;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;9;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;9;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;9;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;10;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;10;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;10;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;11;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;11;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;11;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;12;6000.0;Réfrigérateurs et Congélateurs;0.0
2021;12;6000.0;Réfrigérateurs et Congélateurs;0.0
2023;12;6000.0;Réfrigérateurs et Congélateurs;0.0
2020;1;7000.0;Equipements de cuisine;190.25396028275654
2021;1;7000.0;Equipements de cuisine;166.05856899908136
2023;1;7000.0;Equipements de cuisine;170.47209350730543
2024;1;7000.0;Equipements de cuisine;177.68333333333325
2020;2;7000.0;Equipements de cuisine;175.76782482750994
2021;2;7000.0;Equipements de cuisine;157.3074509631105
